threshold,album,artist,song,attention_window
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,1
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,0
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,0
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,0
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,0
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,0
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,0
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,1
0.85,Abbey Road,The Beatles,Mean Mr. Mustard,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,1
0.85,Abbey Road,The Beatles,Octopus's Garden,2
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Octopus's Garden,2
0.85,Abbey Road,The Beatles,Octopus's Garden,1
0.85,Abbey Road,The Beatles,Octopus's Garden,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,2
0.85,Abbey Road,The Beatles,Oh! Darling,2
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Oh! Darling,0
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,1
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,1
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,Polythene Pam,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,1
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,1
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,1
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,1
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,She Came In Through the Bathroom Window,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,1
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Something,0
0.85,Abbey Road,The Beatles,Sun King,1
0.85,Abbey Road,The Beatles,Sun King,0
0.85,Abbey Road,The Beatles,Sun King,1
0.85,Abbey Road,The Beatles,Sun King,0
0.85,Abbey Road,The Beatles,Sun King,0
0.85,Abbey Road,The Beatles,Sun King,0
0.85,Abbey Road,The Beatles,Sun King,0
0.85,Abbey Road,The Beatles,Sun King,0
0.85,Abbey Road,The Beatles,The End,0
0.85,Abbey Road,The Beatles,The End,0
0.85,Abbey Road,The Beatles,The End,12
0.85,Abbey Road,The Beatles,The End,11
0.85,Abbey Road,The Beatles,The End,10
0.85,Abbey Road,The Beatles,The End,9
0.85,Abbey Road,The Beatles,The End,8
0.85,Abbey Road,The Beatles,The End,7
0.85,Abbey Road,The Beatles,The End,6
0.85,Abbey Road,The Beatles,The End,5
0.85,Abbey Road,The Beatles,The End,4
0.85,Abbey Road,The Beatles,The End,3
0.85,Abbey Road,The Beatles,The End,2
0.85,Abbey Road,The Beatles,The End,1
0.85,Abbey Road,The Beatles,The End,0
0.85,Abbey Road,The Beatles,The End,1
0.85,Abbey Road,The Beatles,The End,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,2
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,1
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,3
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,2
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,1
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,2
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,1
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,Abbey Road,The Beatles,You Never Give Me Your Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,1
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,1
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,1
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Brain Damage,0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Breathe (In the Air),0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,9
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,8
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,3
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,2
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,1
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Eclipse,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,1
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,2
0.85,The Dark Side of the Moon,Pink Floyd,Money,1
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,1
0.85,The Dark Side of the Moon,Pink Floyd,Money,1
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,3
0.85,The Dark Side of the Moon,Pink Floyd,Money,3
0.85,The Dark Side of the Moon,Pink Floyd,Money,1
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,Money,0
0.85,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.85,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.85,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.85,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.85,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.85,The Dark Side of the Moon,Pink Floyd,The Great Gig in the Sky,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,2
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,2
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,1
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Time,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.85,The Dark Side of the Moon,Pink Floyd,Us and Them,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,1
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,1
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Because,3
0.9,Abbey Road,The Beatles,Because,2
0.9,Abbey Road,The Beatles,Because,1
0.9,Abbey Road,The Beatles,Because,0
0.9,Abbey Road,The Beatles,Carry That Weight,3
0.9,Abbey Road,The Beatles,Carry That Weight,2
0.9,Abbey Road,The Beatles,Carry That Weight,1
0.9,Abbey Road,The Beatles,Carry That Weight,0
0.9,Abbey Road,The Beatles,Carry That Weight,0
0.9,Abbey Road,The Beatles,Carry That Weight,0
0.9,Abbey Road,The Beatles,Carry That Weight,0
0.9,Abbey Road,The Beatles,Carry That Weight,0
0.9,Abbey Road,The Beatles,Carry That Weight,3
0.9,Abbey Road,The Beatles,Carry That Weight,2
0.9,Abbey Road,The Beatles,Carry That Weight,1
0.9,Abbey Road,The Beatles,Carry That Weight,0
0.9,Abbey Road,The Beatles,Come Together,3
0.9,Abbey Road,The Beatles,Come Together,2
0.9,Abbey Road,The Beatles,Come Together,1
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,3
0.9,Abbey Road,The Beatles,Come Together,2
0.9,Abbey Road,The Beatles,Come Together,1
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,3
0.9,Abbey Road,The Beatles,Come Together,2
0.9,Abbey Road,The Beatles,Come Together,1
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,2
0.9,Abbey Road,The Beatles,Come Together,1
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,6
0.9,Abbey Road,The Beatles,Come Together,5
0.9,Abbey Road,The Beatles,Come Together,4
0.9,Abbey Road,The Beatles,Come Together,3
0.9,Abbey Road,The Beatles,Come Together,2
0.9,Abbey Road,The Beatles,Come Together,1
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Come Together,1
0.9,Abbey Road,The Beatles,Come Together,0
0.9,Abbey Road,The Beatles,Golden Slumbers,1
0.9,Abbey Road,The Beatles,Golden Slumbers,0
0.9,Abbey Road,The Beatles,Golden Slumbers,0
0.9,Abbey Road,The Beatles,Golden Slumbers,0
0.9,Abbey Road,The Beatles,Golden Slumbers,0
0.9,Abbey Road,The Beatles,Golden Slumbers,0
